Ano,TipoCrimeN1,TipoCrimeN2,TipoCrimeN3,EscalaoEtario
2020,Legislação Avulsa,Marítimos,Embarque clandestino,25 e mais anos
2020,Legislação Avulsa,Marítimos,Introdução bebidas alcoólicas/substâncias perigosas,Até 24 anos
2020,Legislação Avulsa,Marítimos,Introdução bebidas alcoólicas/substâncias perigosas,Menos de 16 anos
2020,Legislação Avulsa,Marítimos,Introdução bebidas alcoólicas/substâncias perigosas,16 a 24 anos
2020,Legislação Avulsa,Marítimos,Introdução bebidas alcoólicas/substâncias perigosas,25 e mais anos
2020,Legislação Avulsa,Marítimos,Atentado contra seg. navegação,Até 24 anos
2020,Legislação Avulsa,Marítimos,Atentado contra seg. navegação,Menos de 16 anos
2020,Legislação Avulsa,Marítimos,Atentado contra seg. navegação,16 a 24 anos
2020,Legislação Avulsa,Marítimos,Atentado contra seg. navegação,25 e mais anos
2020,Legislação Avulsa,Marítimos,Recusa de socorros a náufragos,Até 24 anos
2020,Legislação Avulsa,Marítimos,Recusa de socorros a náufragos,Menos de 16 anos
2020,Legislação Avulsa,Marítimos,Recusa de socorros a náufragos,16 a 24 anos
2020,Legislação Avulsa,Marítimos,Recusa de socorros a náufragos,25 e mais anos
2020,Legislação Avulsa,Marítimos,Crimes marítimos n.e.,Até 24 anos
2020,Legislação Avulsa,Marítimos,Crimes marítimos n.e.,Menos de 16 anos
2020,Legislação Avulsa,Marítimos,Crimes marítimos n.e.,16 a 24 anos
2020,Legislação Avulsa,Marítimos,Crimes marítimos n.e.,25 e mais anos
2020,Legislação Avulsa,Desporto,Dano qualif. espetáculo desportivo,Até 24 anos
2020,Legislação Avulsa,Desporto,Dano qualif. espetáculo desportivo,Menos de 16 anos
2020,Legislação Avulsa,Desporto,Dano qualif. espetáculo desportivo,16 a 24 anos
2020,Legislação Avulsa,Desporto,Dano qualif. espetáculo desportivo,25 e mais anos
2020,Legislação Avulsa,Desporto,Participação rixa/of. int. física em espetáculo desportivo,Até 24 anos
2020,Legislação Avulsa,Desporto,Participação rixa/of. int. física em espetáculo desportivo,Menos de 16 anos
2020,Legislação Avulsa,Desporto,Participação rixa/of. int. física em espetáculo desportivo,16 a 24 anos
2020,Legislação Avulsa,Desporto,Participação rixa/of. int. física em espetáculo desportivo,25 e mais anos
2020,Legislação Avulsa,Desporto,Arremesso objetos/invasão espetáculo desportivo,Até 24 anos
2020,Legislação Avulsa,Desporto,Arremesso objetos/invasão espetáculo desportivo,Menos de 16 anos
2020,Legislação Avulsa,Desporto,Arremesso objetos/invasão espetáculo desportivo,16 a 24 anos
2020,Legislação Avulsa,Desporto,Arremesso objetos/invasão espetáculo desportivo,25 e mais anos
2020,Legislação Avulsa,Desporto,Outros relativos desporto,Até 24 anos
2020,Legislação Avulsa,Desporto,Outros relativos desporto,Menos de 16 anos
2020,Legislação Avulsa,Desporto,Outros relativos desporto,16 a 24 anos
2020,Legislação Avulsa,Desporto,Outros relativos desporto,25 e mais anos
2020,Legislação Avulsa,Condução sem habilitação legal,Condução sem habilitação legal,Até 24 anos
2020,Legislação Avulsa,Condução sem habilitação legal,Condução sem habilitação legal,Menos de 16 anos
2020,Legislação Avulsa,Condução sem habilitação legal,Condução sem habilitação legal,16 a 24 anos
2020,Legislação Avulsa,Condução sem habilitação legal,Condução sem habilitação legal,25 e mais anos
2020,Legislação Avulsa,Branqueamento de capitais,Branqueamento de capitais,Até 24 anos
2020,Legislação Avulsa,Branqueamento de capitais,Branqueamento de capitais,Menos de 16 anos
2020,Legislação Avulsa,Branqueamento de capitais,Branqueamento de capitais,16 a 24 anos
2020,Legislação Avulsa,Branqueamento de capitais,Branqueamento de capitais,25 e mais anos
2020,Legislação Avulsa,Outros crimes,Outros crimes,Até 24 anos
2020,Legislação Avulsa,Outros crimes,Outros crimes,Menos de 16 anos
2020,Legislação Avulsa,Outros crimes,Outros crimes,16 a 24 anos
2020,Legislação Avulsa,Outros crimes,Outros crimes,25 e mais anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio voluntário consumado,Até 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio voluntário consumado,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio voluntário consumado,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio voluntário consumado,25 e mais anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. acidente viação,Até 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. acidente viação,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. acidente viação,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. acidente viação,25 e mais anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. outras circunstâncias,Até 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. outras circunstâncias,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. outras circunstâncias,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Homicídio negl. outras circunstâncias,25 e mais anos
2019,(CP) Contra as pessoas,Contra a vida,Aborto,Até 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Aborto,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a vida,Aborto,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Aborto,25 e mais anos
2019,(CP) Contra as pessoas,Contra a vida,Outros contra a vida,Até 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Outros contra a vida,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a vida,Outros contra a vida,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a vida,Outros contra a vida,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. grave,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. grave,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. grave,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. grave,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. simples,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. simples,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. simples,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. simples,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. acidente viação,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. acidente viação,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. acidente viação,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. acidente viação,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. outras,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. outras,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. outras,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. outras,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica cônjuge/análogo,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica cônjuge/análogo,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica cônjuge/análogo,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica cônjuge/análogo,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica contra menores,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica contra menores,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica contra menores,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica contra menores,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros violência doméstica,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros violência doméstica,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros violência doméstica,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros violência doméstica,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos/sobrecarga menores,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos/sobrecarga menores,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos/sobrecarga menores,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos/sobrecarga menores,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos cônjuge/análogo,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos cônjuge/análogo,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos cônjuge/análogo,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Maus tratos cônjuge/análogo,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros de maus tratos,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros de maus tratos,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros de maus tratos,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros de maus tratos,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,M.tratos menores/incap/cônjuge,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,M.tratos menores/incap/cônjuge,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,M.tratos menores/incap/cônjuge,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,M.tratos menores/incap/cônjuge,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violação regras de segurança,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violação regras de segurança,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violação regras de segurança,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Violação regras de segurança,25 e mais anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros contra int. física,Até 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros contra int. física,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros contra int. física,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a integridade física,Outros contra int. física,25 e mais anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Rapto/sequestro/tomada reféns,Até 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Rapto/sequestro/tomada reféns,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Rapto/sequestro/tomada reféns,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Rapto/sequestro/tomada reféns,25 e mais anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Ameaça e coação,Até 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Ameaça e coação,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Ameaça e coação,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Ameaça e coação,25 e mais anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Tráfico de pessoas,Até 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Tráfico de pessoas,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Tráfico de pessoas,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Tráfico de pessoas,25 e mais anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Outros contra liberdade pessoal,Até 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Outros contra liberdade pessoal,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Outros contra liberdade pessoal,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a liberdade pessoal,Outros contra liberdade pessoal,25 e mais anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Violação,Até 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Violação,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Violação,16 a 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Violação,25 e mais anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Abuso sexual crianças/adolescentes/menores dependentes,Até 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Abuso sexual crianças/adolescentes/menores dependentes,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Abuso sexual crianças/adolescentes/menores dependentes,16 a 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Abuso sexual crianças/adolescentes/menores dependentes,25 e mais anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Lenocínio e pornografia de menores,Até 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Lenocínio e pornografia de menores,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Lenocínio e pornografia de menores,16 a 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Lenocínio e pornografia de menores,25 e mais anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Ab. sexual crianças/adolescentes/dependentes,Até 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Ab. sexual crianças/adolescentes/dependentes,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Ab. sexual crianças/adolescentes/dependentes,16 a 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Ab. sexual crianças/adolescentes/dependentes,25 e mais anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Outros contra liberdade e autodet. sexual,Até 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Outros contra liberdade e autodet. sexual,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Outros contra liberdade e autodet. sexual,16 a 24 anos
2019,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Outros contra liberdade e autodet. sexual,25 e mais anos
2019,(CP) Contra as pessoas,Contra a honra,"Difamação, calúnia e injúria",Até 24 anos
2019,(CP) Contra as pessoas,Contra a honra,"Difamação, calúnia e injúria",Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a honra,"Difamação, calúnia e injúria",16 a 24 anos
2019,(CP) Contra as pessoas,Contra a honra,"Difamação, calúnia e injúria",25 e mais anos
2019,(CP) Contra as pessoas,Contra a honra,Contra honra p/ comunicação social,Até 24 anos
2019,(CP) Contra as pessoas,Contra a honra,Contra honra p/ comunicação social,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a honra,Contra honra p/ comunicação social,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a honra,Contra honra p/ comunicação social,25 e mais anos
2019,(CP) Contra as pessoas,Contra a honra,Abuso de liberdade de Imprensa,Até 24 anos
2019,(CP) Contra as pessoas,Contra a honra,Abuso de liberdade de Imprensa,Menos de 16 anos
2019,(CP) Contra as pessoas,Contra a honra,Abuso de liberdade de Imprensa,16 a 24 anos
2019,(CP) Contra as pessoas,Contra a honra,Abuso de liberdade de Imprensa,25 e mais anos
